TRADENO	TRADETIME	SECBOARD	SECCODE	PRICE	VOLUME	ACCRUEDINT	YIELD	VALUE
003422596814	090244	SPEQ	NLMK	212.6500000000	200	0.00	0.00	42530.00
003422596815	090244	SPEQ	NLMK	212.6500000000	3000	0.00	0.00	637950.00
003422596816	090244	SPEQ	NLMK	212.6500000000	162900	0.00	0.00	34640685.00
003422596817	090244	SPEQ	NLMK	212.6500000000	400	0.00	0.00	85060.00
003422596818	090244	SPEQ	RTKM	95.5800000000	2500	0.00	0.00	238950.00
003422596819	090244	SPEQ	RTKM	95.5800000000	200	0.00	0.00	19116.00
003422596820	090244	SPEQ	RTKM	95.5800000000	1000	0.00	0.00	95580.00
003422596821	090244	SPEQ	RTKM	95.5800000000	3300	0.00	0.00	315414.00
003422596822	090244	SPEQ	RTKM	95.5800000000	3800	0.00	0.00	363204.00
003422596823	090244	SPEQ	RTKM	95.5800000000	99100	0.00	0.00	9471978.00
003422596824	090244	SPEQ	RTKM	95.5800000000	500	0.00	0.00	47790.00
003422596825	090244	SPEQ	RTKM	95.5800000000	300	0.00	0.00	28674.00
003422596826	090244	SPEQ	RTKM	95.5800000000	3500	0.00	0.00	334530.00
003422596827	090244	SPEQ	RTKM	95.5800000000	196800	0.00	0.00	18810144.00
003422596828	090244	SPEQ	RTKM	95.5800000000	300	0.00	0.00	28674.00
003422596829	090244	SPEQ	RTKM	95.5800000000	19600	0.00	0.00	1873368.00
003422596830	090244	SPEQ	RTKM	95.5800000000	200	0.00	0.00	19116.00
003422596831	090244	SPEQ	RTKM	95.5800000000	2400	0.00	0.00	229392.00
003422596832	090244	SPEQ	RTKM	95.5800000000	500	0.00	0.00	47790.00
003422596833	090244	SPEQ	RTKM	95.5800000000	103400	0.00	0.00	9882972.00
003422596834	090244	SPEQ	RTKM	95.5800000000	1400	0.00	0.00	133812.00
003422596835	090244	SPEQ	MOEX	162.9300000000	200	0.00	0.00	32586.00
003422596836	090244	SPEQ	MOEX	162.9300000000	100	0.00	0.00	16293.00
003422596837	090244	SPEQ	MOEX	162.9300000000	10200	0.00	0.00	1661886.00
003422596838	090244	SPEQ	MOEX	162.9300000000	200	0.00	0.00	32586.00
003422596839	090244	SPEQ	MOEX	162.9300000000	700	0.00	0.00	114051.00
003422596840	090244	SPEQ	MOEX	162.9300000000	100	0.00	0.00	16293.00
003422596841	090244	SPEQ	MOEX	162.9300000000	200	0.00	0.00	32586.00
003422596842	090244	SPEQ	MOEX	162.9300000000	100	0.00	0.00	16293.00
003422596843	090244	SPEQ	MOEX	162.9300000000	200	0.00	0.00	32586.00
003422596844	090244	SPEQ	MOEX	162.9300000000	22700	0.00	0.00	3698511.00
003422596845	090244	SPEQ	MOEX	162.9300000000	100	0.00	0.00	16293.00
003422596846	090244	SPEQ	MOEX	162.9300000000	200	0.00	0.00	32586.00
003422596847	090244	SPEQ	MOEX	162.9300000000	92900	0.00	0.00	15136197.00
003422596848	090244	SPEQ	MOEX	162.9300000000	2600	0.00	0.00	423618.00
003422596849	090244	SPEQ	MOEX	162.9300000000	100	0.00	0.00	16293.00
003422596850	090244	SPEQ	MOEX	162.9300000000	49300	0.00	0.00	8032449.00
003422596851	090244	SPEQ	MOEX	162.9300000000	100	0.00	0.00	16293.00
003422596852	090244	SPEQ	MOEX	162.9300000000	100	0.00	0.00	16293.00
003422596853	090244	SPEQ	MOEX	162.9300000000	1000	0.00	0.00	162930.00
003422596854	090244	SPEQ	MOEX	162.9300000000	3000	0.00	0.00	488790.00
003422596855	090244	SPEQ	MOEX	162.9300000000	700	0.00	0.00	114051.00
003422596856	090244	SPEQ	MOEX	162.9300000000	400	0.00	0.00	65172.00
003422596857	090244	SPEQ	MOEX	162.9300000000	100	0.00	0.00	16293.00
003422596858	090244	SPEQ	MOEX	162.9300000000	100	0.00	0.00	16293.00
003422596859	090244	SPEQ	MOEX	162.9300000000	426200	0.00	0.00	69440766.00
003422596860	090244	SPEQ	MOEX	162.9300000000	400	0.00	0.00	65172.00
003422596861	090244	SPEQ	MOEX	162.9300000000	200	0.00	0.00	32586.00
003422596862	090244	SPEQ	MOEX	162.9300000000	100	0.00	0.00	16293.00
003422596863	090244	SPEQ	MOEX	162.9300000000	100	0.00	0.00	16293.00
003422596864	090244	SPEQ	MOEX	162.9300000000	200	0.00	0.00	32586.00
003422596865	090244	SPEQ	MOEX	162.9300000000	1500	0.00	0.00	244395.00
003422596866	090244	SPEQ	MOEX	162.9300000000	200	0.00	0.00	32586.00
003422596867	090244	SPEQ	MOEX	162.9300000000	700	0.00	0.00	114051.00
003422596868	090245	SPEQ	MOEX	162.9300000000	200	0.00	0.00	32586.00
003422596869	090245	SPEQ	MOEX	162.9300000000	100	0.00	0.00	16293.00
003422596870	090245	SPEQ	MOEX	162.9300000000	500	0.00	0.00	81465.00
003422596871	090245	SPEQ	MOEX	162.9300000000	200	0.00	0.00	32586.00
003422596872	090245	SPEQ	MOEX	162.9300000000	9000	0.00	0.00	1466370.00
003422596873	090245	SPEQ	MOEX	162.9300000000	200	0.00	0.00	32586.00
003422596874	090245	SPEQ	MOEX	162.9300000000	69600	0.00	0.00	11339928.00
003422596875	090245	SPEQ	MOEX	162.9300000000	200	0.00	0.00	32586.00
003422596876	090245	SPEQ	MOEX	162.9300000000	100	0.00	0.00	16293.00
003422596877	090245	SPEQ	MOEX	162.9300000000	100	0.00	0.00	16293.00
003422596878	090245	SPEQ	MOEX	162.9300000000	100	0.00	0.00	16293.00
003422596879	090245	SPEQ	MOEX	162.9300000000	400	0.00	0.00	65172.00
003422596880	090245	SPEQ	MOEX	162.9300000000	100	0.00	0.00	16293.00
003422596881	090245	SPEQ	MOEX	162.9300000000	100	0.00	0.00	16293.00
003422596882	090245	SPEQ	MOEX	162.9300000000	2000	0.00	0.00	325860.00
003422596883	090245	SPEQ	MOEX	162.9300000000	100	0.00	0.00	16293.00
003422596884	090245	SPEQ	MOEX	162.9300000000	500	0.00	0.00	81465.00
003422596885	090245	SPEQ	MOEX	162.9300000000	301800	0.00	0.00	49172274.00
003422596886	090245	SPEQ	MOEX	162.9300000000	10800	0.00	0.00	1759644.00
003422596887	090245	SPEQ	MOEX	162.9300000000	12900	0.00	0.00	2101797.00
003422596888	090245	SPEQ	MOEX	162.9300000000	1400	0.00	0.00	228102.00
003422596889	090245	SPEQ	MGNT	5403.0000000000	25	0.00	0.00	135075.00
003422596890	090245	SPEQ	MGNT	5403.0000000000	12	0.00	0.00	64836.00
003422596891	090245	SPEQ	MGNT	5403.0000000000	2100	0.00	0.00	11346300.00
003422596892	090245	SPEQ	MGNT	5403.0000000000	7	0.00	0.00	37821.00
003422596893	090245	SPEQ	MGNT	5403.0000000000	100	0.00	0.00	540300.00
003422596894	090245	SPEQ	MGNT	5403.0000000000	1	0.00	0.00	5403.00
003422596895	090245	SPEQ	MGNT	5403.0000000000	1	0.00	0.00	5403.00
003422596896	090245	SPEQ	MGNT	5403.0000000000	12	0.00	0.00	64836.00
003422596897	090245	SPEQ	MGNT	5403.0000000000	2936	0.00	0.00	15863208.00
003422596898	090245	SPEQ	MGNT	5403.0000000000	19	0.00	0.00	102657.00
003422596899	090245	SPEQ	MGNT	5403.0000000000	7	0.00	0.00	37821.00
003422596900	090245	SPEQ	MGNT	5403.0000000000	542	0.00	0.00	2928426.00
003422596901	090245	SPEQ	MGNT	5403.0000000000	11	0.00	0.00	59433.00
003422596902	090245	SPEQ	MGNT	5403.0000000000	1	0.00	0.00	5403.00
003422596903	090245	SPEQ	MGNT	5403.0000000000	4	0.00	0.00	21612.00
003422596904	090245	SPEQ	MGNT	5403.0000000000	108	0.00	0.00	583524.00
003422596905	090245	SPEQ	MGNT	5403.0000000000	100	0.00	0.00	540300.00
003422596906	090245	SPEQ	MGNT	5403.0000000000	23	0.00	0.00	124269.00
003422596907	090245	SPEQ	MGNT	5403.0000000000	10	0.00	0.00	54030.00
003422596908	090245	SPEQ	MGNT	5403.0000000000	9567	0.00	0.00	51690501.00
003422596909	090245	SPEQ	MGNT	5403.0000000000	27	0.00	0.00	145881.00
003422596910	090245	SPEQ	MGNT	5403.0000000000	120	0.00	0.00	648360.00
003422596911	090245	SPEQ	MGNT	5403.0000000000	10	0.00	0.00	54030.00
003422596912	090245	SPEQ	MGNT	5403.0000000000	5	0.00	0.00	27015.00
003422596913	090245	SPEQ	MGNT	5403.0000000000	1	0.00	0.00	5403.00
003422596914	090245	SPEQ	MGNT	5403.0000000000	1	0.00	0.00	5403.00
003422596915	090245	SPEQ	MGNT	5403.0000000000	25	0.00	0.00	135075.00
003422596916	090245	SPEQ	MGNT	5403.0000000000	120	0.00	0.00	648360.00
003422596917	090245	SPEQ	MGNT	5403.0000000000	5	0.00	0.00	27015.00
003422596918	090245	SPEQ	MGNT	5403.0000000000	6	0.00	0.00	32418.00
003422596919	090245	SPEQ	MGNT	5403.0000000000	7	0.00	0.00	37821.00
003422596920	090245	SPEQ	MGNT	5403.0000000000	21	0.00	0.00	113463.00
003422596921	090245	SPEQ	MGNT	5403.0000000000	1	0.00	0.00	5403.00
003422596922	090245	SPEQ	MGNT	5403.0000000000	45	0.00	0.00	243135.00
003422596923	090245	SPEQ	MGNT	5403.0000000000	112	0.00	0.00	605136.00
003422596924	090245	SPEQ	MGNT	5403.0000000000	1186	0.00	0.00	6407958.00
003422596925	090245	SPEQ	MGNT	5403.0000000000	5	0.00	0.00	27015.00
003422596926	090245	SPEQ	MGNT	5403.0000000000	2	0.00	0.00	10806.00
003422596927	090245	SPEQ	MGNT	5403.0000000000	1	0.00	0.00	5403.00
003422596928	090245	SPEQ	MGNT	5403.0000000000	2	0.00	0.00	10806.00
003422596929	090246	SPEQ	MGNT	5403.0000000000	1	0.00	0.00	5403.00
003422596930	090246	SPEQ	MGNT	5403.0000000000	2	0.00	0.00	10806.00
003422596931	090246	SPEQ	MGNT	5403.0000000000	4	0.00	0.00	21612.00
003422596932	090246	SPEQ	MGNT	5403.0000000000	7816	0.00	0.00	42229848.00
003422596933	090246	SPEQ	MGNT	5403.0000000000	2	0.00	0.00	10806.00
003422596934	090246	SPEQ	MGNT	5403.0000000000	1	0.00	0.00	5403.00
003422596935	090246	SPEQ	MGNT	5403.0000000000	1737	0.00	0.00	9385011.00
003422596936	090246	SPEQ	MGNT	5403.0000000000	1	0.00	0.00	5403.00
003422596937	090246	SPEQ	MGNT	5403.0000000000	1536	0.00	0.00	8299008.00
003422596938	090246	SPEQ	MGNT	5403.0000000000	1000	0.00	0.00	5403000.00
003422596939	090246	SPEQ	MGNT	5403.0000000000	10	0.00	0.00	54030.00
003422596940	090246	SPEQ	MGNT	5403.0000000000	2	0.00	0.00	10806.00
003422596941	090246	SPEQ	MGNT	5403.0000000000	13	0.00	0.00	70239.00
003422596942	090246	SPEQ	MGNT	5403.0000000000	1	0.00	0.00	5403.00
003422596943	090246	SPEQ	MGNT	5403.0000000000	341	0.00	0.00	1842423.00
003422596944	090246	SPEQ	MGNT	5403.0000000000	271	0.00	0.00	1464213.00
003422596945	090246	SPEQ	MGNT	5403.0000000000	10	0.00	0.00	54030.00
003422596946	090246	SPEQ	MGNT	5403.0000000000	1436	0.00	0.00	7758708.00
003422596947	090246	SPEQ	MGNT	5403.0000000000	1	0.00	0.00	5403.00
003422596948	090246	SPEQ	MGNT	5403.0000000000	10	0.00	0.00	54030.00
003422596949	090246	SPEQ	MGNT	5403.0000000000	45	0.00	0.00	243135.00
003422596950	090246	SPEQ	MGNT	5403.0000000000	6	0.00	0.00	32418.00
003422596951	090246	SPEQ	MGNT	5403.0000000000	2	0.00	0.00	10806.00
003422596952	090246	SPEQ	MGNT	5403.0000000000	1	0.00	0.00	5403.00
003422596953	090246	SPEQ	MGNT	5403.0000000000	4	0.00	0.00	21612.00
003422596954	090246	SPEQ	MGNT	5403.0000000000	1	0.00	0.00	5403.00
003422596955	090246	SPEQ	MGNT	5403.0000000000	4	0.00	0.00	21612.00
003422596956	090246	SPEQ	MGNT	5403.0000000000	1	0.00	0.00	5403.00
003422596957	090246	SPEQ	MGNT	5403.0000000000	6	0.00	0.00	32418.00
003422596958	090246	SPEQ	MGNT	5403.0000000000	1	0.00	0.00	5403.00
003422596959	090246	SPEQ	MGNT	5403.0000000000	1549	0.00	0.00	8369247.00
003422596960	090246	SPEQ	MGNT	5403.0000000000	6	0.00	0.00	32418.00
003422596961	090246	SPEQ	MGNT	5403.0000000000	3701	0.00	0.00	19996503.00
003422596962	090246	SPEQ	MGNT	5403.0000000000	2020	0.00	0.00	10914060.00
003422596963	090246	SPEQ	ALRS	95.9900000000	100	0.00	0.00	9599.00
003422596964	090246	SPEQ	ALRS	95.9900000000	16000	0.00	0.00	1535840.00
003422596965	090246	SPEQ	ALRS	95.9900000000	3000	0.00	0.00	287970.00
003422596966	090246	SPEQ	ALRS	95.9900000000	100	0.00	0.00	9599.00
003422596967	090246	SPEQ	ALRS	95.9900000000	100	0.00	0.00	9599.00
003422596968	090246	SPEQ	ALRS	95.9900000000	100	0.00	0.00	9599.00
003422596969	090246	SPEQ	ALRS	95.9900000000	100	0.00	0.00	9599.00
003422596970	090246	SPEQ	ALRS	95.9900000000	1200	0.00	0.00	115188.00
003422596971	090246	SPEQ	ALRS	95.9900000000	1200	0.00	0.00	115188.00
003422596972	090246	SPEQ	ALRS	95.9900000000	100	0.00	0.00	9599.00
003422596973	090246	SPEQ	ALRS	95.9900000000	496000	0.00	0.00	47611040.00
003422596974	090246	SPEQ	ALRS	95.9900000000	27400	0.00	0.00	2630126.00
003422596975	090246	SPEQ	ALRS	95.9900000000	6000	0.00	0.00	575940.00
003422596976	090246	SPEQ	ALRS	95.9900000000	1500	0.00	0.00	143985.00
003422596977	090246	SPEQ	ALRS	95.9900000000	600	0.00	0.00	57594.00
003422596978	090246	SPEQ	ALRS	95.9900000000	1000	0.00	0.00	95990.00
003422596979	090246	SPEQ	ALRS	95.9900000000	100	0.00	0.00	9599.00
003422596980	090246	SPEQ	ALRS	95.9900000000	100	0.00	0.00	9599.00
003422596981	090246	SPEQ	ALRS	95.9900000000	4000	0.00	0.00	383960.00
003422596982	090246	SPEQ	ALRS	95.9900000000	200	0.00	0.00	19198.00
003422596983	090246	SPEQ	ALRS	95.9900000000	500	0.00	0.00	47995.00
003422596984	090246	SPEQ	ALRS	95.9900000000	1000	0.00	0.00	95990.00
003422596985	090246	SPEQ	ALRS	95.9900000000	100	0.00	0.00	9599.00
003422596986	090246	SPEQ	ALRS	95.9900000000	23900	0.00	0.00	2294161.00
003422596987	090246	SPEQ	ALRS	95.9900000000	885800	0.00	0.00	85027942.00
003422596988	090246	SPEQ	ALRS	95.9900000000	100	0.00	0.00	9599.00
003422596989	090246	SPEQ	ALRS	95.9900000000	900	0.00	0.00	86391.00
003422596990	090247	SPEQ	ALRS	95.9900000000	500	0.00	0.00	47995.00
003422596991	090247	SPEQ	ALRS	95.9900000000	39300	0.00	0.00	3772407.00
003422596992	090247	SPEQ	ALRS	95.9900000000	100	0.00	0.00	9599.00
003422596993	090247	SPEQ	ALRS	95.9900000000	15700	0.00	0.00	1507043.00
003422596994	090247	SPEQ	ALRS	95.9900000000	20900	0.00	0.00	2006191.00
003422596995	090247	SPEQ	ALRS	95.9900000000	5200	0.00	0.00	499148.00
003422596996	090247	SPEQ	ALRS	95.9900000000	40800	0.00	0.00	3916392.00
003422596997	090247	SPEQ	ALRS	95.9900000000	100	0.00	0.00	9599.00
003422596998	090247	SPEQ	ALRS	95.9900000000	1000	0.00	0.00	95990.00
003422596999	090247	SPEQ	ALRS	95.9900000000	2200	0.00	0.00	211178.00
003422597000	090247	SPEQ	ALRS	95.9900000000	30000	0.00	0.00	2879700.00
003422597001	090247	SPEQ	ALRS	95.9900000000	100	0.00	0.00	9599.00
003422597002	090247	SPEQ	ALRS	95.9900000000	4000	0.00	0.00	383960.00
003422597003	090247	SPEQ	ALRS	95.9900000000	100	0.00	0.00	9599.00
003422597004	090247	SPEQ	ALRS	95.9900000000	3900	0.00	0.00	374361.00
003422597005	090247	SPEQ	ALRS	95.9900000000	1000	0.00	0.00	95990.00
003422597006	090247	SPEQ	ALRS	95.9900000000	6000	0.00	0.00	575940.00
003422597007	090247	SPEQ	ALRS	95.9900000000	500	0.00	0.00	47995.00
003422597008	090247	SPEQ	ALRS	95.9900000000	100	0.00	0.00	9599.00
003422597009	090247	SPEQ	ALRS	95.9900000000	200	0.00	0.00	19198.00
003422597010	090247	SPEQ	ALRS	95.9900000000	100	0.00	0.00	9599.00
003422597011	090247	SPEQ	ALRS	95.9900000000	400	0.00	0.00	38396.00
003422597012	090247	SPEQ	ALRS	95.9900000000	491700	0.00	0.00	47198283.00
003422597013	090247	SPEQ	ALRS	95.9900000000	37800	0.00	0.00	3628422.00
003422597014	090247	SPEQ	ALRS	95.9900000000	500	0.00	0.00	47995.00
003422597015	090247	SPEQ	ALRS	95.9900000000	100	0.00	0.00	9599.00
003422597016	090247	SPEQ	ALRS	95.9900000000	500	0.00	0.00	47995.00
003422597017	090247	SPEQ	AFLT	71.1400000000	7000	0.00	0.00	497980.00
003422597018	090247	SPEQ	AFLT	71.1400000000	10500	0.00	0.00	746970.00
003422597019	090247	SPEQ	AFLT	71.1400000000	500	0.00	0.00	35570.00
003422597020	090247	SPEQ	AFLT	71.1400000000	400	0.00	0.00	28456.00
003422597021	090247	SPEQ	AFLT	71.1400000000	10100	0.00	0.00	718514.00
003422597022	090247	SPEQ	AFLT	71.1400000000	800	0.00	0.00	56912.00
003422597023	090247	SPEQ	AFLT	71.1400000000	78000	0.00	0.00	5548920.00
003422597024	090247	SPEQ	AFLT	71.1400000000	18900	0.00	0.00	1344546.00
003422597025	090247	SPEQ	AFLT	71.1400000000	11400	0.00	0.00	810996.00
003422597026	090247	SPEQ	AFLT	71.1400000000	1500	0.00	0.00	106710.00
003422597027	090247	SPEQ	AFLT	71.1400000000	500	0.00	0.00	35570.00
003422597028	090247	SPEQ	AFLT	71.1400000000	100	0.00	0.00	7114.00
003422597029	090247	SPEQ	AFLT	71.1400000000	100	0.00	0.00	7114.00
003422597030	090247	SPEQ	AFLT	71.1400000000	5000	0.00	0.00	355700.00
003422597031	090247	SPEQ	AFLT	71.1400000000	842600	0.00	0.00	59942564.00
003422597032	090247	SPEQ	AFLT	71.1400000000	1500	0.00	0.00	106710.00
003422597033	090247	SPEQ	AFLT	71.1400000000	1500	0.00	0.00	106710.00
003422597034	090247	SPEQ	AFLT	71.1400000000	2000	0.00	0.00	142280.00
003422597035	090247	SPEQ	AFLT	71.1400000000	100	0.00	0.00	7114.00
003422597036	090247	SPEQ	AFLT	71.1400000000	1200	0.00	0.00	85368.00
003422597037	090247	SPEQ	AFLT	71.1400000000	100	0.00	0.00	7114.00
003422597038	090247	SPEQ	AFLT	71.1400000000	3200	0.00	0.00	227648.00
003422597039	090247	SPEQ	AFLT	71.1400000000	200	0.00	0.00	14228.00
003422597040	090247	SPEQ	AFLT	71.1400000000	3000	0.00	0.00	213420.00
003422597041	090247	SPEQ	AFLT	71.1400000000	2000	0.00	0.00	142280.00
003422597042	090247	SPEQ	AFLT	71.1400000000	58600	0.00	0.00	4168804.00
003422597043	090247	SPEQ	AFLT	71.1400000000	300	0.00	0.00	21342.00
003422597044	090247	SPEQ	AFLT	71.1400000000	100	0.00	0.00	7114.00
003422597045	090247	SPEQ	AFLT	71.1400000000	1500	0.00	0.00	106710.00
003422597046	090247	SPEQ	AFLT	71.1400000000	200	0.00	0.00	14228.00
003422597047	090247	SPEQ	AFLT	71.1400000000	100	0.00	0.00	7114.00
003422597048	090247	SPEQ	AFLT	71.1400000000	800	0.00	0.00	56912.00
003422597049	090247	SPEQ	AFLT	71.1400000000	500	0.00	0.00	35570.00
003422597050	090247	SPEQ	AFLT	71.1400000000	1000	0.00	0.00	71140.00
003422597051	090247	SPEQ	AFLT	71.1400000000	90500	0.00	0.00	6438170.00
003422597052	090248	SPEQ	AFLT	71.1400000000	201600	0.00	0.00	14341824.00
003422597053	090248	SPEQ	AFLT	71.1400000000	700	0.00	0.00	49798.00
003422597054	090248	SPEQ	AFLT	71.1400000000	6100	0.00	0.00	433954.00
003422597055	090248	SPEQ	AFLT	71.1400000000	2400	0.00	0.00	170736.00
003422597056	090248	SPEQ	AFLT	71.1400000000	2000	0.00	0.00	142280.00
003422597057	090248	SPEQ	AFLT	71.1400000000	500	0.00	0.00	35570.00
003422597058	090248	SPEQ	AFLT	71.1400000000	167400	0.00	0.00	11908836.00
003422597059	090248	SPEQ	AFLT	71.1400000000	290300	0.00	0.00	20651942.00
003422597060	090248	SPEQ	AFLT	71.1400000000	3000	0.00	0.00	213420.00
003422597061	090248	SPEQ	AFLT	71.1400000000	8000	0.00	0.00	569120.00
003422597062	090248	SPEQ	AFLT	71.1400000000	1000	0.00	0.00	71140.00
003422597063	090248	SPEQ	AFLT	71.1400000000	4000	0.00	0.00	284560.00
003422597064	090248	SPEQ	AFLT	71.1400000000	300	0.00	0.00	21342.00
003422597065	090248	SPEQ	AFLT	71.1400000000	200	0.00	0.00	14228.00
003422597066	090248	SPEQ	AFLT	71.1400000000	812200	0.00	0.00	57779908.00
